,date_time,injured,killed,street_name_primary,street_name_intersecting
80852,2021-08,2,0,MIRA MESA BOULEVARD,
80853,2021-08,2,0,MIRA MESA BOULEVARD,
80854,2021-08,2,0,MIRA MESA BOULEVARD,
80855,2021-08,2,0,MIRA MESA BOULEVARD,
80856,2021-08,2,0,MIRA MESA BOULEVARD,
80857,2021-08,2,0,MIRA MESA BOULEVARD,
80858,2021-08,1,0,ADAMS AVENUE,
80859,2021-08,1,0,ADAMS AVENUE,
80860,2021-08,1,0,CATALINA BOULEVARD,HILL STREET
80861,2021-08,1,0,CATALINA BOULEVARD,HILL STREET
80862,2021-08,1,0,GOVERNOR DRIVE,GOVERNOR DRIVE
80863,2021-08,1,0,GOVERNOR DRIVE,GOVERNOR DRIVE
80864,2021-08,1,0,HARBOR DRIVE,
80865,2021-08,1,0,BARNETT AVENUE,
80866,2021-08,1,0,BARNETT AVENUE,
80867,2021-08,1,0,BARNETT AVENUE,
80870,2021-08,0,0,MISSION BOULEVARD,
80871,2021-08,1,0,UNIVERSITY AVENUE,
80872,2021-08,1,0,UNIVERSITY AVENUE,
80873,2021-08,1,0,UNIVERSITY AVENUE,
80874,2021-08,1,0,UNIVERSITY AVENUE,
80878,2021-08,2,0,MIRA MESA BOULEVARD,VISTA SORRENTO PARKWAY
80879,2021-08,2,0,MIRA MESA BOULEVARD,VISTA SORRENTO PARKWAY
80880,2021-08,2,0,MIRA MESA BOULEVARD,VISTA SORRENTO PARKWAY
80881,2021-08,0,0,ARAGON DRIVE,
80882,2021-08,0,0,ARAGON DRIVE,
80883,2021-08,0,0,BISBY LAKE AVENUE,
80884,2021-08,0,0,BISBY LAKE AVENUE,
80890,2021-08,2,0,RIO SAN DIEGO DRIVE,
80891,2021-08,2,0,RIO SAN DIEGO DRIVE,
80892,2021-08,2,0,RIO SAN DIEGO DRIVE,
80893,2021-08,1,0,HOWARD AVENUE,SCL 2000 Howard AVENUE
80894,2021-08,1,0,HOWARD AVENUE,SCL 2000 Howard AVENUE
80895,2021-08,1,0,PALM AVENUE,
80896,2021-08,1,0,PALM AVENUE,
80900,2021-08,1,0,LOGAN AVENUE,
80901,2021-08,1,0,LA JOLLA BOULEVARD,
80902,2021-08,1,0,LA JOLLA BOULEVARD,
80903,2021-08,1,0,LA JOLLA BOULEVARD,
80904,2021-08,0,0,CARROLL CANYON ROAD,
80905,2021-08,1,0,FAIRMOUNT AVENUE,
80906,2021-08,1,0,FAIRMOUNT AVENUE,
80911,2021-08,1,0,MISSION BOULEVARD,
80912,2021-08,2,0,BEYER BOULEVARD,
80913,2021-08,2,0,BEYER BOULEVARD,
80914,2021-08,2,0,BEYER BOULEVARD,
80917,2021-08,0,0,LEWIS STREET,
80920,2021-08,0,0,RUFFIN ROAD,
80921,2021-08,0,0,RUFFIN ROAD,
80922,2021-08,1,0,ISLAND AVENUE,
80923,2021-08,1,0,CLAIREMONT DRIVE,
80924,2021-08,1,0,CLAIREMONT DRIVE,
80925,2021-08,1,0,EL CAJON BOULEVARD,
80926,2021-08,1,0,EL CAJON BOULEVARD,
80927,2021-08,1,0,EL CAJON BOULEVARD,
80928,2021-08,1,0,EL CAJON BOULEVARD,
80929,2021-08,0,0,HARBOR DRIVE,
80930,2021-08,1,0,C STREET,
80934,2021-08,1,0,MONTEZUMA ROAD,
80937,2021-08,2,0,SPORTS ARENA BOULEVARD,
80938,2021-08,2,0,SPORTS ARENA BOULEVARD,
80942,2021-08,0,0,NOBEL DRIVE,
80943,2021-08,0,0,ORO VISTA ROAD,
80944,2021-08,0,0,ORO VISTA ROAD,
80945,2021-08,0,0,THORN STREET,
80946,2021-08,0,0,THORN STREET,
80947,2021-08,3,0,KETTNER BOULEVARD,
80948,2021-08,3,0,KETTNER BOULEVARD,
80949,2021-08,3,0,KETTNER BOULEVARD,
80954,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
80955,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
80956,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
80957,2021-08,1,0,CLAIREMONT MESA BOULEVARD,
80958,2021-08,1,0,CLAIREMONT MESA BOULEVARD,
80963,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
80964,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
80965,2021-08,2,0,TAYLOR STREET,
80966,2021-08,2,0,TAYLOR STREET,
80967,2021-08,2,0,TAYLOR STREET,
80968,2021-08,2,0,TAYLOR STREET,
80969,2021-08,2,0,TAYLOR STREET,
80970,2021-08,0,0,RANCHO MISSION ROAD,
80971,2021-08,0,0,RANCHO MISSION ROAD,
80972,2021-08,0,0,RANCHO MISSION ROAD,
80973,2021-08,0,0,RANCHO MISSION ROAD,
80974,2021-08,0,0,RANCHO MISSION ROAD,
80975,2021-08,0,0,AKINS AVENUE,
80977,2021-08,0,0,PACIFIC HIGHWAY,
80981,2021-08,0,0,WOODMAN STREET,
80982,2021-08,0,0,WOODMAN STREET,
80983,2021-08,0,0,E STREET,
80984,2021-08,0,0,E STREET,
80990,2021-08,0,0,TORREY PINES ROAD,
80991,2021-08,0,0,TORREY PINES ROAD,
80992,2021-08,1,0,SPORTS ARENA BOULEVARD,
80993,2021-08,1,0,SPORTS ARENA BOULEVARD,
80997,2021-08,0,0,CARMEL MOUNTAIN ROAD,
80998,2021-08,0,0,CARMEL MOUNTAIN ROAD,
81004,2021-08,1,0,INGRAHAM STREET,
81006,2021-08,2,0,ROSECRANS STREET,MIDWAY DRIVE
81007,2021-08,2,0,ROSECRANS STREET,MIDWAY DRIVE
81008,2021-08,2,0,ROSECRANS STREET,MIDWAY DRIVE
81011,2021-08,2,0,SUNSET CLIFFS BOULEVARD,
81012,2021-08,2,0,SUNSET CLIFFS BOULEVARD,
81013,2021-08,2,0,SUNSET CLIFFS BOULEVARD,
81014,2021-08,0,0,MISSION BOULEVARD,
81015,2021-08,0,0,MISSION BOULEVARD,
81016,2021-08,1,0,CRANDALL DRIVE,
81017,2021-08,1,0,CRANDALL DRIVE,
81018,2021-08,1,0,CRANDALL DRIVE,
81019,2021-08,1,0,CRANDALL DRIVE,
81020,2021-08,1,0,CRANDALL DRIVE,
81025,2021-08,1,0,INDIA STREET,
81026,2021-08,0,0,WIGHTMAN STREET,
81027,2021-08,1,0,ISLAND AVENUE,
81028,2021-08,1,0,ISLAND AVENUE,
81032,2021-08,0,0,DIAMOND STREET,
81033,2021-08,0,0,DIAMOND STREET,
81038,2021-08,0,0,A STREET,
81039,2021-08,0,0,A STREET,
81041,2021-08,0,0,EL CAJON BOULEVARD,
81042,2021-08,0,0,EL CAJON BOULEVARD,
81043,2021-08,0,0,EL CAJON BOULEVARD,
81044,2021-08,0,0,EL CAJON BOULEVARD,
81046,2021-08,0,0,STATE STREET,
81047,2021-08,0,0,STATE STREET,
81048,2021-08,0,0,MIRA MESA BOULEVARD,
81049,2021-08,0,0,MIRA MESA BOULEVARD,
81050,2021-08,0,0,E STREET,
81051,2021-08,0,0,E STREET,
81052,2021-08,1,0,ALVARADO ROAD,
81053,2021-08,1,0,ALVARADO ROAD,
81054,2021-08,1,0,ALVARADO ROAD,
81055,2021-08,1,0,ALVARADO ROAD,
81056,2021-08,1,0,ALVARADO ROAD,
81057,2021-08,0,0,CEDAR STREET,
81058,2021-08,0,0,CEDAR STREET,
81059,2021-08,0,0,CEDAR STREET,
81060,2021-08,1,0,MISSION CENTER ROAD,
81061,2021-08,1,0,MISSION CENTER ROAD,
81062,2021-08,3,0,GENESEE AVENUE,
81063,2021-08,3,0,GENESEE AVENUE,
81064,2021-08,3,0,GENESEE AVENUE,
81068,2021-08,3,0,LA JOLLA PARKWAY,
81069,2021-08,3,0,LA JOLLA PARKWAY,
81070,2021-08,3,0,LA JOLLA PARKWAY,
81071,2021-08,0,0,MISSION BOULEVARD,
81072,2021-08,0,0,MISSION BOULEVARD,
81073,2021-08,1,0,A STREET,
81074,2021-08,1,0,A STREET,
81084,2021-08,0,0,GARNET AVENUE,
81085,2021-08,0,0,GARNET AVENUE,
81086,2021-08,1,0,SKYLINE DRIVE,
81087,2021-08,1,0,SKYLINE DRIVE,
81088,2021-08,1,0,SKYLINE DRIVE,
81089,2021-08,0,0,ROBINSON AVENUE,
81090,2021-08,0,0,ROBINSON AVENUE,
81091,2021-08,0,0,ROBINSON AVENUE,
81096,2021-08,0,0,CASS STREET,
81097,2021-08,0,0,CASS STREET,
81104,2021-08,0,0,THORN STREET,
81105,2021-08,0,0,THORN STREET,
81106,2021-08,0,0,THORN STREET,
81107,2021-08,0,0,THORN STREET,
81108,2021-08,0,0,THORN STREET,
81109,2021-08,0,0,CANON STREET,
81113,2021-08,1,0,MARKET STREET,
81114,2021-08,1,0,MARKET STREET,
81116,2021-08,1,0,IMPERIAL AVENUE,
81117,2021-08,1,0,IMPERIAL AVENUE,
81118,2021-08,1,0,IMPERIAL AVENUE,
81119,2021-08,1,0,IMPERIAL AVENUE,
81120,2021-08,1,0,IMPERIAL AVENUE,
81121,2021-08,2,0,EUCLID AVENUE,
81122,2021-08,2,0,EUCLID AVENUE,
81124,2021-08,1,0,MADISON AVENUE,
81125,2021-08,1,0,MADISON AVENUE,
81126,2021-08,1,0,MADISON AVENUE,
81127,2021-08,1,0,MADISON AVENUE,
81128,2021-08,0,0,GILMAN DRIVE,
81129,2021-08,0,0,GILMAN DRIVE,
81130,2021-08,0,0,SAN YSIDRO BOULEVARD,
81131,2021-08,0,0,SAN YSIDRO BOULEVARD,
81137,2021-08,0,0,F STREET,
81138,2021-08,0,0,F STREET,
81139,2021-08,0,0,F STREET,
81140,2021-08,0,0,F STREET,
81141,2021-08,0,0,F STREET,
81142,2021-08,0,0,F STREET,
81143,2021-08,0,0,F STREET,
81144,2021-08,0,0,F STREET,
81145,2021-08,0,0,F STREET,
81150,2021-08,1,0,MISSION BAY DRIVE,
81151,2021-08,1,0,MISSION BAY DRIVE,
81152,2021-08,1,0,MISSION BAY DRIVE,
81153,2021-08,1,0,MISSION BAY DRIVE,
81154,2021-08,1,0,MISSION BAY DRIVE,
81158,2021-08,0,0,GRAND AVENUE,
81159,2021-08,0,0,GRAND AVENUE,
81160,2021-08,0,0,A STREET,
81161,2021-08,0,0,A STREET,
81162,2021-08,0,0,LAMONT STREET,
81163,2021-08,0,0,LAMONT STREET,
81164,2021-08,0,0,LAMONT STREET,
81165,2021-08,0,0,MORRELL STREET,
81166,2021-08,0,0,MORRELL STREET,
81167,2021-08,0,0,EUCLID AVENUE,
81172,2021-08,1,0,KEMPER STREET,
81173,2021-08,1,0,KEMPER STREET,
81177,2021-08,0,0,TOWNSGATE DRIVE,
81178,2021-08,0,0,TOWNSGATE DRIVE,
81180,2021-08,0,0,ABBOTT STREET,
81181,2021-08,0,0,ABBOTT STREET,
81185,2021-08,2,0,UNIVERSITY AVENUE,
81186,2021-08,2,0,UNIVERSITY AVENUE,
81187,2021-08,2,0,UNIVERSITY AVENUE,
81188,2021-08,2,0,UNIVERSITY AVENUE,
81189,2021-08,2,0,LA JOLLA VILLAGE DRIVE,
81190,2021-08,2,0,LA JOLLA VILLAGE DRIVE,
81191,2021-08,2,0,LA JOLLA VILLAGE DRIVE,
81192,2021-08,0,0,GENESEE AVENUE,
81193,2021-08,0,0,GENESEE AVENUE,
81194,2021-08,1,0,IMPERIAL AVENUE,
81195,2021-08,1,0,IMPERIAL AVENUE,
81196,2021-08,3,0,INGRAHAM STREET,
81197,2021-08,3,0,INGRAHAM STREET,
81198,2021-08,3,0,INGRAHAM STREET,
81199,2021-08,3,0,INGRAHAM STREET,
81200,2021-08,3,0,INGRAHAM STREET,
81201,2021-08,3,0,INGRAHAM STREET,
81202,2021-08,3,0,INGRAHAM STREET,
81203,2021-08,3,0,INGRAHAM STREET,
81204,2021-08,3,0,INGRAHAM STREET,
81205,2021-08,0,0,STREAMVIEW DRIVE,
81206,2021-08,0,0,STREAMVIEW DRIVE,
81218,2021-08,0,0,OCEAN VIEW BOULEVARD,
81219,2021-08,0,0,OCEAN VIEW BOULEVARD,
81220,2021-08,0,0,TAYLOR STREET,
81221,2021-08,0,0,TAYLOR STREET,
81222,2021-08,0,0,TAYLOR STREET,
81223,2021-08,0,0,TAYLOR STREET,
81224,2021-08,0,0,TAYLOR STREET,
81225,2021-08,1,0,TORREY PINES ROAD,
81226,2021-08,1,0,TORREY PINES ROAD,
81227,2021-08,1,0,SANTA BARBARA STREET,
81230,2021-08,0,0,UNIVERSITY AVENUE,
81233,2021-08,0,0,HARBOR DRIVE,
81234,2021-08,2,0,COLLEGE AVENUE,
81235,2021-08,2,0,COLLEGE AVENUE,
81236,2021-08,2,0,COLLEGE AVENUE,
81237,2021-08,2,0,COLLEGE AVENUE,
81238,2021-08,3,0,KETTNER BOULEVARD,
81239,2021-08,3,0,KETTNER BOULEVARD,
81240,2021-08,3,0,KETTNER BOULEVARD,
81241,2021-08,1,0,BALBOA AVENUE,FT S of the SCL of 6100 Balboa AVENUE
81242,2021-08,1,0,BALBOA AVENUE,FT S of the SCL of 6100 Balboa AVENUE
81243,2021-08,1,0,EL CAJON BOULEVARD,
81244,2021-08,1,0,EL CAJON BOULEVARD,
81247,2021-08,0,0,VALLEY CENTRE DRIVE,
81248,2021-08,0,0,VALLEY CENTRE DRIVE,
81249,2021-08,1,0,OTAY MESA ROAD,
81250,2021-08,1,0,OTAY MESA ROAD,
81252,2021-08,0,0,G STREET,
81253,2021-08,0,0,G STREET,
81254,2021-08,0,0,G STREET,
81255,2021-08,1,0,GOVERNOR DRIVE,REGENTS ROAD
81256,2021-08,1,0,GOVERNOR DRIVE,REGENTS ROAD
81259,2021-08,0,0,NIMITZ BOULEVARD,
81260,2021-08,0,0,NEWPORT AVENUE,SUNSET CLIFFS BOULEVARD
81261,2021-08,0,0,NEWPORT AVENUE,SUNSET CLIFFS BOULEVARD
81265,2021-08,0,0,CONVOY STREET,
81266,2021-08,0,0,CONVOY STREET,
81267,2021-08,0,0,TORREY PINES ROAD,
81268,2021-08,2,0,HARBOR DRIVE,
81269,2021-08,2,0,HARBOR DRIVE,
81270,2021-08,1,0,SCRIPPS POWAY PARKWAY,
81271,2021-08,1,0,SCRIPPS POWAY PARKWAY,
81272,2021-08,1,0,SCRIPPS POWAY PARKWAY,
81273,2021-08,1,0,SCRIPPS POWAY PARKWAY,
81274,2021-08,1,0,SCRIPPS POWAY PARKWAY,
81286,2021-08,1,0,EL CAJON BOULEVARD,
81287,2021-08,1,0,EL CAJON BOULEVARD,
81288,2021-08,1,0,EL CAJON BOULEVARD,
81289,2021-08,0,0,OTAY VALLEY ROAD,
81290,2021-08,0,0,OTAY VALLEY ROAD,
81294,2021-08,0,0,MIRA MESA BOULEVARD,
81295,2021-08,0,0,MIRA MESA BOULEVARD,
81301,2021-08,1,0,EUCLID AVENUE,
81302,2021-08,1,0,EUCLID AVENUE,
81303,2021-08,1,0,EUCLID AVENUE,
81308,2021-08,1,0,FLORIDA STREET,HOWARD AVENUE
81309,2021-08,1,0,FLORIDA STREET,HOWARD AVENUE
81310,2021-08,1,0,TORREY PINES ROAD,
81313,2021-08,2,0,RUFFIN ROAD,
81314,2021-08,2,0,RUFFIN ROAD,
81315,2021-08,2,0,RUFFIN ROAD,
81316,2021-08,0,0,HAWK STREET,
81323,2021-08,1,0,PALM AVENUE,
81324,2021-08,1,0,PALM AVENUE,
81325,2021-08,1,0,GENESEE AVENUE,
81328,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81329,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81330,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81331,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81332,2021-08,1,0,EUCLID AVENUE,
81335,2021-08,1,0,KLAUBER AVENUE,
81336,2021-08,1,0,KLAUBER AVENUE,
81337,2021-08,1,0,KLAUBER AVENUE,
81338,2021-08,1,0,KLAUBER AVENUE,
81339,2021-08,1,0,HOME AVENUE,
81340,2021-08,1,0,HOME AVENUE,
81341,2021-08,1,0,HOME AVENUE,
81342,2021-08,1,0,HOME AVENUE,
81343,2021-08,1,0,HOME AVENUE,
81351,2021-08,0,0,ALBATROSS STREET,
81352,2021-08,0,0,ALBATROSS STREET,
81353,2021-08,0,0,ALBATROSS STREET,
81354,2021-08,0,0,HERITAGE ROAD,
81355,2021-08,0,0,HERITAGE ROAD,
81356,2021-08,0,0,FERN STREET,
81357,2021-08,0,0,FERN STREET,
81358,2021-08,1,0,EL CAJON BOULEVARD,
81359,2021-08,0,0,RESERVOIR DRIVE,
81360,2021-08,0,0,RESERVOIR DRIVE,
81362,2021-08,0,0,MARKET STREET,
81363,2021-08,0,0,MARKET STREET,
81366,2021-08,0,0,OTHELLO AVENUE,
81367,2021-08,0,0,OTHELLO AVENUE,
81368,2021-08,1,0,GOVERNOR DRIVE,
81369,2021-08,3,0,OCEAN VIEW BOULEVARD,
81370,2021-08,3,0,OCEAN VIEW BOULEVARD,
81371,2021-08,3,0,OCEAN VIEW BOULEVARD,
81372,2021-08,3,0,OCEAN VIEW BOULEVARD,
81373,2021-08,3,0,OCEAN VIEW BOULEVARD,
81388,2021-08,2,0,MISSION BAY DRIVE,
81389,2021-08,2,0,MISSION BAY DRIVE,
81394,2021-08,0,0,PALM AVENUE,
81395,2021-08,0,0,PALM AVENUE,
81396,2021-08,1,0,GENESEE AVENUE,
81397,2021-08,1,0,EUCLID AVENUE,
81398,2021-08,1,0,EUCLID AVENUE,
81399,2021-08,1,0,EUCLID AVENUE,
81400,2021-08,0,0,PALM AVENUE,
81401,2021-08,0,0,PALM AVENUE,
81402,2021-08,0,0,CHEROKEE AVENUE,
81403,2021-08,0,0,TORREY PINES ROAD,
81407,2021-08,2,0,WASHINGTON STREET,
81408,2021-08,2,0,WASHINGTON STREET,
81409,2021-08,2,0,WASHINGTON STREET,
81410,2021-08,2,0,WASHINGTON STREET,
81413,2021-08,0,0,KEARNY VILLA ROAD,MIRA MESA BOULEVARD
81414,2021-08,0,0,KEARNY VILLA ROAD,MIRA MESA BOULEVARD
81415,2021-08,0,0,KEARNY VILLA ROAD,MIRA MESA BOULEVARD
81416,2021-08,0,0,NATIONAL AVENUE,
81417,2021-08,0,0,NATIONAL AVENUE,
81418,2021-08,1,0,GARNET AVENUE,
81419,2021-08,1,0,GARNET AVENUE,
81422,2021-08,2,0,MIDWAY DRIVE,
81423,2021-08,2,0,MIDWAY DRIVE,
81424,2021-08,2,0,MIDWAY DRIVE,
81425,2021-08,2,0,MIDWAY DRIVE,
81426,2021-08,2,0,MIDWAY DRIVE,
81427,2021-08,1,0,WASHINGTON STREET,
81428,2021-08,1,0,WASHINGTON STREET,
81429,2021-08,0,0,IMPERIAL AVENUE,
81430,2021-08,0,0,IMPERIAL AVENUE,
81431,2021-08,2,0,G STREET,
81432,2021-08,2,0,G STREET,
81433,2021-08,2,0,G STREET,
81434,2021-08,0,0,NATIONAL AVENUE,
81435,2021-08,1,0,FRIARS ROAD,ULRIC STREET
81436,2021-08,1,0,FRIARS ROAD,ULRIC STREET
81437,2021-08,1,0,FRIARS ROAD,ULRIC STREET
81442,2021-08,1,0,PACIFIC HIGHWAY,
81448,2021-08,1,0,ORO VISTA ROAD,
81449,2021-08,1,0,ORO VISTA ROAD,
81450,2021-08,1,0,ORO VISTA ROAD,
81451,2021-08,1,0,ORO VISTA ROAD,
81452,2021-08,1,0,ORO VISTA ROAD,
81453,2021-08,1,0,ORO VISTA ROAD,
81454,2021-08,1,0,ORO VISTA ROAD,
81455,2021-08,1,0,ORO VISTA ROAD,
81456,2021-08,1,0,ORO VISTA ROAD,
81457,2021-08,1,0,COMMERCIAL STREET,
81458,2021-08,0,0,OCEAN VIEW BOULEVARD,
81459,2021-08,0,0,OCEAN VIEW BOULEVARD,
81460,2021-08,0,0,OCEAN VIEW BOULEVARD,
81461,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
81462,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
81463,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
81464,2021-08,2,0,CLAIREMONT MESA BOULEVARD,
81465,2021-08,1,0,MIRA MESA BOULEVARD,
81466,2021-08,1,0,MIRA MESA BOULEVARD,
81467,2021-08,1,0,LA JOLLA BOULEVARD,
81470,2021-08,0,0,FAIRMOUNT AVENUE,
81471,2021-08,0,0,FAIRMOUNT AVENUE,
81472,2021-08,0,0,MIRA MESA BOULEVARD,
81473,2021-08,0,0,MIRA MESA BOULEVARD,
81474,2021-08,0,0,KETTNER BOULEVARD,
81475,2021-08,0,0,KETTNER BOULEVARD,
81476,2021-08,0,0,KETTNER BOULEVARD,
81477,2021-08,0,0,KETTNER BOULEVARD,
81480,2021-08,1,0,UNIVERSITY AVENUE,
81481,2021-08,1,0,UNIVERSITY AVENUE,
81482,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81483,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81484,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81485,2021-08,1,0,SUNSET CLIFFS BOULEVARD,
81486,2021-08,0,0,WESTONHILL DRIVE,
81487,2021-08,0,0,WESTONHILL DRIVE,
81496,2021-08,1,0,GENESEE AVENUE,
81497,2021-08,1,0,GENESEE AVENUE,
81498,2021-08,1,0,GENESEE AVENUE,
81499,2021-08,0,0,OSLER STREET,
81500,2021-08,0,0,OSLER STREET,
81501,2021-08,0,0,OSLER STREET,
81502,2021-08,0,0,OSLER STREET,
81506,2021-08,1,0,MISSION BOULEVARD,
81507,2021-08,1,0,MISSION BOULEVARD,
81508,2021-08,0,0,GRAND AVENUE,
81509,2021-08,0,0,GRAND AVENUE,
81510,2021-08,0,0,GRAND AVENUE,
81512,2021-08,0,0,ADAMS AVENUE,
81513,2021-08,0,0,ADAMS AVENUE,
81516,2021-08,0,0,MISSION GORGE ROAD,
81519,2021-08,0,0,AKINS AVENUE,
81520,2021-08,0,0,AKINS AVENUE,
81525,2021-08,0,0,UNIVERSITY AVENUE,
81526,2021-08,0,0,UNIVERSITY AVENUE,
81527,2021-08,0,0,UNIVERSITY AVENUE,
81528,2021-08,0,0,PACIFIC HIGHWAY,
81529,2021-08,0,0,PACIFIC HIGHWAY,
81530,2021-08,0,0,PACIFIC HIGHWAY,
81531,2021-08,0,0,PACIFIC HIGHWAY,
81537,2021-08,2,0,ADAMS AVENUE,
81538,2021-08,2,0,ADAMS AVENUE,
81539,2021-08,2,0,ADAMS AVENUE,
81540,2021-08,0,0,MARYLAND STREET,
81541,2021-08,0,0,ROSECRANS STREET,WHITTIER STREET
81542,2021-08,0,0,ROSECRANS STREET,WHITTIER STREET
81543,2021-08,0,0,ROSECRANS STREET,WHITTIER STREET
81548,2021-08,1,0,MISSISSIPPI STREET,
81549,2021-08,1,0,MISSISSIPPI STREET,
81550,2021-08,2,0,GENESEE AVENUE,
81551,2021-08,2,0,GENESEE AVENUE,
81552,2021-08,2,0,GENESEE AVENUE,
81553,2021-08,2,0,GENESEE AVENUE,
81554,2021-08,0,0,BOSTON AVENUE,
81555,2021-08,0,0,BOSTON AVENUE,
81556,2021-08,0,0,SMYTHE AVENUE,
81560,2021-08,2,0,DIVISION STREET,
81561,2021-08,2,0,DIVISION STREET,
81562,2021-08,2,0,DIVISION STREET,
81563,2021-08,2,0,DIVISION STREET,
81569,2021-08,0,0,MIDWAY DRIVE,ROSECRANS STREET
81570,2021-08,0,0,MIDWAY DRIVE,ROSECRANS STREET
81571,2021-08,2,0,UNIVERSITY AVENUE,
81572,2021-08,2,0,UNIVERSITY AVENUE,
81575,2021-08,0,0,G STREET,
81576,2021-08,0,0,G STREET,
81577,2021-08,0,0,G STREET,
81578,2021-08,0,0,GRAPE STREET,
81579,2021-08,0,0,GRAPE STREET,
81580,2021-08,0,0,THORN STREET,
81581,2021-08,0,0,THORN STREET,
81584,2021-08,0,0,CHOLLAS ROAD,
81585,2021-08,0,0,CHOLLAS ROAD,
81586,2021-08,0,0,CHOLLAS ROAD,
81588,2021-08,0,0,FELSPAR STREET,
81589,2021-08,0,0,FELSPAR STREET,
81590,2021-08,1,0,ROSECRANS STREET,
81591,2021-08,1,0,ROSECRANS STREET,
81592,2021-08,1,0,ROSECRANS STREET,
81593,2021-08,1,0,ROSECRANS STREET,
81596,2021-08,1,0,FAIRMOUNT AVENUE,
81597,2021-08,1,0,FAIRMOUNT AVENUE,
81598,2021-08,0,0,SCRIPPS POWAY PARKWAY,
81599,2021-08,0,0,SCRIPPS POWAY PARKWAY,
81600,2021-08,0,0,SCRIPPS POWAY PARKWAY,
81601,2021-08,0,0,TOWNSGATE DRIVE,
81602,2021-08,0,0,TOWNSGATE DRIVE,
81603,2021-08,0,0,COLLEGE AVENUE,
81604,2021-08,0,0,COLLEGE AVENUE,
81605,2021-08,0,0,COLLEGE AVENUE,
81609,2021-08,2,0,BALBOA AVENUE,
81610,2021-08,2,0,BALBOA AVENUE,
81611,2021-08,1,0,IMPERIAL AVENUE,
81612,2021-08,1,0,IMPERIAL AVENUE,
81613,2021-08,1,0,IMPERIAL AVENUE,
81614,2021-08,1,0,EL CAJON BOULEVARD,
81615,2021-08,1,0,EL CAJON BOULEVARD,
81616,2021-08,1,0,BOSTON AVENUE,
81617,2021-08,1,0,BOSTON AVENUE,
81618,2021-08,3,0,TORREY PINES ROAD,
81619,2021-08,3,0,TORREY PINES ROAD,
81620,2021-08,3,0,TORREY PINES ROAD,
81621,2021-08,3,0,TORREY PINES ROAD,
81622,2021-08,3,0,TORREY PINES ROAD,
81623,2021-08,2,0,PALM AVENUE,
81624,2021-08,2,0,PALM AVENUE,
81627,2021-08,1,0,WABASH AVENUE,
81628,2021-08,1,0,WABASH AVENUE,
81629,2021-08,2,0,SKYLINE DRIVE,
81630,2021-08,2,0,SKYLINE DRIVE,
81631,2021-08,2,0,SKYLINE DRIVE,
81632,2021-08,2,0,SKYLINE DRIVE,
81633,2021-08,2,0,SKYLINE DRIVE,
81636,2021-08,1,0,CARMEL VALLEY ROAD,
81637,2021-08,0,0,BERYL STREET,
81638,2021-08,0,0,BERYL STREET,
81639,2021-08,1,0,G STREET,
81643,2021-08,0,0,BALBOA AVENUE,
81644,2021-08,0,0,BALBOA AVENUE,
81651,2021-08,0,0,NIMITZ BOULEVARD,SUNSET CLIFFS BOULEVARD
81652,2021-08,0,0,NIMITZ BOULEVARD,SUNSET CLIFFS BOULEVARD
81657,2021-08,0,0,MIDWAY DRIVE,
81658,2021-08,0,0,INGRAHAM STREET,
81659,2021-08,0,0,INGRAHAM STREET,
81660,2021-08,0,0,OUTER ROAD,
81662,2021-08,0,0,EUCLID AVENUE,
81663,2021-08,0,0,EUCLID AVENUE,
81664,2021-08,0,0,EUCLID AVENUE,
81665,2021-08,0,0,EUCLID AVENUE,
81668,2021-08,1,0,IMPERIAL AVENUE,
81669,2021-08,1,0,IMPERIAL AVENUE,
81670,2021-08,1,0,IMPERIAL AVENUE,
81671,2021-08,1,0,IMPERIAL AVENUE,
81672,2021-08,0,0,HOME AVENUE,
81673,2021-08,0,0,HOME AVENUE,
81674,2021-08,0,0,CLAIREMONT MESA BOULEVARD,
81675,2021-08,0,0,CLAIREMONT MESA BOULEVARD,
81676,2021-08,0,0,CLAIREMONT MESA BOULEVARD,
81677,2021-08,1,0,JUNIPER STREET,
81678,2021-08,1,0,JUNIPER STREET,
81679,2021-08,1,0,JUNIPER STREET,
81680,2021-08,0,0,ZION AVENUE,
81681,2021-08,0,0,ZION AVENUE,
81682,2021-08,1,0,GENESEE AVENUE,
81683,2021-08,1,0,GENESEE AVENUE,
81685,2021-08,1,0,CLAIREMONT MESA BOULEVARD,
81686,2021-08,1,0,CLAIREMONT MESA BOULEVARD,
81687,2021-08,1,0,CLAIREMONT MESA BOULEVARD,
