,date_count,street_name,total_count
8407,2011-10,MILTON STREET,4855
8408,2014-07,MILTON STREET,4399
8409,2015-10,MILTON STREET,4971
8410,2006-08,MIRA MESA BOULEVARD,63260
8411,2009-04,MIRA MESA BOULEVARD,57990
8412,2009-08,MIRA MESA BOULEVARD,61230
8413,2012-04,MIRA MESA BOULEVARD,60572
8414,2012-07,MIRA MESA BOULEVARD,57139
8415,2015-05,MIRA MESA BOULEVARD,57835
8416,2016-08,MIRA MESA BOULEVARD,58935
8417,2007-09,MIRA MESA BOULEVARD,67540
8418,2009-03,MIRA MESA BOULEVARD,75195
8419,2009-04,MIRA MESA BOULEVARD,57135
8420,2010-07,MIRA MESA BOULEVARD,61795
8421,2012-03,MIRA MESA BOULEVARD,65070
8422,2012-04,MIRA MESA BOULEVARD,60804
8423,2015-04,MIRA MESA BOULEVARD,60556
8424,2015-05,MIRA MESA BOULEVARD,51040
8425,2009-05,MIRA MESA BOULEVARD,50225
8426,2012-04,MIRA MESA BOULEVARD,42661
8427,2015-06,MIRA MESA BOULEVARD,46915
8428,2007-10,MIRA MESA BOULEVARD,37710
8429,2010-08,MIRA MESA BOULEVARD,47025
8430,2017-10,MIRA MESA BOULEVARD,54112
8431,2017-09,MIRA MESA BOULEVARD,57844
8432,2005-08,MIRA MESA BOULEVARD,47920
8433,2008-08,MIRA MESA BOULEVARD,46060
8434,2011-08,MIRA MESA BOULEVARD,44285
8435,2014-07,MIRA MESA BOULEVARD,41678
8436,2015-08,MIRA MESA BOULEVARD,40964
8437,2009-03,MIRA MESA BOULEVARD,46145
8438,2012-02,MIRA MESA BOULEVARD,42105
8439,2015-04,MIRA MESA BOULEVARD,41305
8440,2009-03,MIRA MESA BOULEVARD,40320
8441,2012-02,MIRA MESA BOULEVARD,40355
8442,2015-04,MIRA MESA BOULEVARD,38747
8443,2013-12,MIRA MESA BOULEVARD,34776
8444,2007-09,MIRA MESA BOULEVARD,56320
8445,2010-07,MIRA MESA BOULEVARD,59175
8446,2017-09,MIRA MESA BOULEVARD,50322
8447,2006-08,MIRA MESA BOULEVARD,48580
8448,2008-08,MIRA MESA BOULEVARD,44530
8449,2009-08,MIRA MESA BOULEVARD,44790
8450,2012-07,MIRA MESA BOULEVARD,40852
8451,2016-08,MIRA MESA BOULEVARD,49828
8452,2011-07,MIRA MESA BOULEVARD,48890
8453,2014-07,MIRA MESA BOULEVARD,49952
8454,2007-09,MIRA MESA BOULEVARD,50850
8455,2010-08,MIRA MESA BOULEVARD,43580
8456,2017-09,MIRA MESA BOULEVARD,48274
8457,2009-04,MIRA MESA BOULEVARD,47270
8458,2012-03,MIRA MESA BOULEVARD,45619
8459,2015-04,MIRA MESA BOULEVARD,39349
8460,2011-07,MIRA MESA BOULEVARD,50070
8461,2014-07,MIRA MESA BOULEVARD,50617
8462,2005-08,MIRA MESA BOULEVARD,50190
8463,2010-06,MIRA MESA BOULEVARD,46145
8464,2013-06,MIRA MESA BOULEVARD,44709
8465,2015-08,MIRA MESA BOULEVARD,46672
8466,2005-08,MIRA MESA BOULEVARD,42350
8467,2010-06,MIRA MESA BOULEVARD,42915
8468,2013-05,MIRA MESA BOULEVARD,41363
8469,2015-08,MIRA MESA BOULEVARD,44565
8470,2015-11,MIRA MESA BOULEVARD,42832
8471,2011-07,MIRA MESA BOULEVARD,50130
8472,2014-07,MIRA MESA BOULEVARD,50842
8473,2010-06,MIRA MESA BOULEVARD,42940
8474,2013-05,MIRA MESA BOULEVARD,42156
8475,2009-04,MIRA MESA BOULEVARD,62390
8476,2012-03,MIRA MESA BOULEVARD,58648
8477,2015-04,MIRA MESA BOULEVARD,54991
8478,2006-08,MIRA MESA BOULEVARD,34940
8479,2009-08,MIRA MESA BOULEVARD,39975
8480,2012-07,MIRA MESA BOULEVARD,37883
8481,2016-08,MIRA MESA BOULEVARD,32749
8482,2009-03,MIRA MESA BOULEVARD,74520
8483,2012-03,MIRA MESA BOULEVARD,76620
8484,2015-04,MIRA MESA BOULEVARD,84968
8485,2011-07,MIRA MESA BOULEVARD,50530
8486,2014-07,MIRA MESA BOULEVARD,34583
8487,2007-09,MIRA MESA BOULEVARD,45060
8488,2010-08,MIRA MESA BOULEVARD,37355
8489,2017-09,MIRA MESA BOULEVARD,43173
8490,2007-09,MIRA MESA BOULEVARD,66010
8491,2010-08,MIRA MESA BOULEVARD,64000
8492,2015-10,MIRA MESA BOULEVARD,59676
8493,2017-09,MIRA MESA BOULEVARD,58919
8494,2007-09,MIRA MESA BOULEVARD,72620
8495,2010-07,MIRA MESA BOULEVARD,77340
8496,2015-11,MIRA MESA BOULEVARD,76806
8497,2017-09,MIRA MESA BOULEVARD,79768
8514,2008-08,MIRA SORRENTO PLACE,10810
8515,2011-08,MIRA SORRENTO PLACE,10695
8516,2014-07,MIRA SORRENTO PLACE,9805
8517,2010-06,MIRALANI DRIVE,7680
8518,2013-05,MIRALANI DRIVE,7738
8519,2020-01,MIRALANI DRIVE,9115
8536,2007-09,MIRAMAR PLACE,5440
8537,2010-06,MIRAMAR PLACE,5200
8538,2013-05,MIRAMAR PLACE,4561
8539,2017-09,MIRAMAR PLACE,4285
8540,2021-11,MIRAMAR PLACE,4550
8541,2005-08,MIRAMAR ROAD,73240
8542,2008-09,MIRAMAR ROAD,60950
8543,2011-09,MIRAMAR ROAD,61030
8544,2014-07,MIRAMAR ROAD,62963
8545,2015-08,MIRAMAR ROAD,60059
8546,2005-08,MIRAMAR ROAD,52180
8547,2006-08,MIRAMAR ROAD,54930
8548,2009-08,MIRAMAR ROAD,47635
8549,2012-07,MIRAMAR ROAD,46790
8550,2015-08,MIRAMAR ROAD,49963
8551,2016-08,MIRAMAR ROAD,51280
8552,2010-03,MIRAMAR ROAD,48345
8553,2013-02,MIRAMAR ROAD,48432
8554,2010-03,MIRAMAR ROAD,53270
8555,2013-02,MIRAMAR ROAD,50361
8556,2010-05,MIRAMAR ROAD,73010
8557,2013-04,MIRAMAR ROAD,72100
8558,2005-08,MIRAMAR ROAD,50580
8559,2007-11,MIRAMAR ROAD,46730
8560,2010-12,MIRAMAR ROAD,45765
8561,2014-03,MIRAMAR ROAD,39981
8562,2015-08,MIRAMAR ROAD,48714
8563,2017-11,MIRAMAR ROAD,46245
8564,2021-12,MIRAMAR ROAD,53903
8565,2006-08,MIRAMAR ROAD,13380
8566,2008-09,MIRAMAR ROAD,13350
8567,2009-08,MIRAMAR ROAD,14655
8568,2012-07,MIRAMAR ROAD,15072
8569,2006-08,MIRAMAR ROAD,57650
8570,2009-08,MIRAMAR ROAD,59875
8571,2012-07,MIRAMAR ROAD,58925
8572,2016-08,MIRAMAR ROAD,51460
8573,2010-05,MIRAMAR ROAD,39085
8574,2013-04,MIRAMAR ROAD,39585
8575,2014-03,MIRAMAR ROAD,11116
8576,2005-08,MIRAMAR ROAD,64740
8577,2006-08,MIRAMAR ROAD,66910
8578,2009-08,MIRAMAR ROAD,58870
8579,2012-07,MIRAMAR ROAD,61058
8580,2015-08,MIRAMAR ROAD,51048
8581,2016-08,MIRAMAR ROAD,52411
8582,2022-08,MIRAMAR ROAD,60816
8583,2006-08,MIRAMAR ROAD,67550
8584,2009-08,MIRAMAR ROAD,60885
8585,2010-11,MIRAMAR ROAD,65080
8586,2012-07,MIRAMAR ROAD,62867
8587,2014-03,MIRAMAR ROAD,64360
8588,2016-08,MIRAMAR ROAD,53223
8589,2021-07,MIRAMAR ROAD,70145
8590,2005-08,MIRAMAR ROAD,61450
8591,2008-09,MIRAMAR ROAD,61900
8592,2011-09,MIRAMAR ROAD,59435
8593,2014-07,MIRAMAR ROAD,60344
8594,2015-08,MIRAMAR ROAD,60160
8595,2021-07,MIRAMAR ROAD,69850
8596,2019-08,MIRAMAR ROAD,62024
8597,2021-12,MIRAMAR ROAD,53025
8598,2005-08,MIRAMAR ROAD,52240
8599,2007-11,MIRAMAR ROAD,44680
8600,2011-01,MIRAMAR ROAD,40450
8601,2014-07,MIRAMAR ROAD,42191
8602,2015-08,MIRAMAR ROAD,42803
8603,2017-11,MIRAMAR ROAD,41217
8604,2005-08,MIRAMAR ROAD,51160
8605,2008-08,MIRAMAR ROAD,56140
8606,2010-11,MIRAMAR ROAD,53245
8607,2011-08,MIRAMAR ROAD,48100
8608,2014-03,MIRAMAR ROAD,39510
8609,2014-07,MIRAMAR ROAD,45563
8610,2015-08,MIRAMAR ROAD,49385
8611,2007-10,MIRAMAR WAY,16430
8612,2017-10,MIRAMAR WAY,15558
8613,2021-12,MIRAMAR WAY,10286
8614,2011-07,MIRAMAR WAY,15405
8615,2014-07,MIRAMAR WAY,15017
8616,2016-08,MIRAMAR WAY,17224
8617,2010-11,MIRAMAR WAY,18920
8618,2011-08,MIRAMAR WAY,2430
8623,2011-06,MISSION AVENUE,1340
8624,2014-07,MISSION AVENUE,1478
8625,2015-05,MISSION AVENUE,1603
8626,2010-07,MISSION BAY DRIVE,44970
8627,2013-10,MISSION BAY DRIVE,41223
8628,2005-07,MISSION BAY DRIVE,31690
8629,2010-05,MISSION BAY DRIVE,30380
8630,2013-04,MISSION BAY DRIVE,28601
8631,2015-07,MISSION BAY DRIVE,37440
8632,2010-05,MISSION BAY DRIVE,5285
8633,2013-04,MISSION BAY DRIVE,4726
8634,2005-07,MISSION BAY DRIVE,35990
8635,2008-09,MISSION BAY DRIVE,37660
8636,2011-09,MISSION BAY DRIVE,39495
8637,2014-08,MISSION BAY DRIVE,41430
8638,2015-07,MISSION BAY DRIVE,41830
8639,2009-08,MISSION BAY DRIVE,42910
8640,2012-07,MISSION BAY DRIVE,42122
8641,2009-08,MISSION BAY DRIVE,29655
8642,2012-07,MISSION BAY DRIVE,31195
8643,2014-03,MISSION BAY DRIVE,23962
8644,2015-06,MISSION BAY DRIVE,53855
8645,2014-03,MISSION BAY DRIVE,19985
8646,2011-03,MISSION BAY DRIVE,51160
8647,2011-08,MISSION BAY DRIVE,60775
8648,2014-08,MISSION BAY DRIVE,58313
8649,2018-03,MISSION BAY DRIVE,60343
8650,2018-03,MISSION BAY DRIVE,57993
8651,2011-05,MISSION BAY DRIVE,31010
8652,2014-08,MISSION BAY DRIVE,34574
8653,2011-05,MISSION BAY DRIVE,35665
8654,2011-05,MISSION BAY DRIVE,22185
8655,2014-08,MISSION BAY DRIVE,34357
8656,2009-08,MISSION BOULEVARD,20435
8657,2012-08,MISSION BOULEVARD,21247
8658,2005-07,MISSION BOULEVARD,19960
8659,2008-08,MISSION BOULEVARD,15220
8660,2011-08,MISSION BOULEVARD,15045
8661,2014-07,MISSION BOULEVARD,14555
8662,2015-07,MISSION BOULEVARD,15023
8663,2006-04,MISSION BOULEVARD,18821
8664,2019-04,MISSION BOULEVARD,16653
8665,2014-02,MISSION BOULEVARD,12750
8666,2011-03,MISSION BOULEVARD,19250
8667,2014-07,MISSION BOULEVARD,20405
8668,2013-12,MISSION BOULEVARD,12107
8669,2010-10,MISSION BOULEVARD,19755
8670,2013-10,MISSION BOULEVARD,15470
8671,2015-10,MISSION BOULEVARD,16713
8672,2019-11,MISSION BOULEVARD,9250
8673,2016-08,MISSION BOULEVARD,16999
8674,2006-07,MISSION BOULEVARD,23480
8675,2009-07,MISSION BOULEVARD,22860
8676,2012-06,MISSION BOULEVARD,19521
8677,2015-06,MISSION BOULEVARD,14776
8678,2016-07,MISSION BOULEVARD,18621
8679,2010-05,MISSION BOULEVARD,16380
8680,2013-04,MISSION BOULEVARD,14932
8681,2005-07,MISSION BOULEVARD,7600
8682,2008-08,MISSION BOULEVARD,6610
8683,2011-08,MISSION BOULEVARD,7100
8684,2014-07,MISSION BOULEVARD,6275
8685,2015-07,MISSION BOULEVARD,6133
8686,2019-04,MISSION BOULEVARD,6058
8687,2006-04,MISSION BOULEVARD,18830
8688,2009-04,MISSION BOULEVARD,15430
8689,2012-04,MISSION BOULEVARD,17145
8690,2015-06,MISSION BOULEVARD,14452
8691,2006-04,MISSION BOULEVARD,11525
8692,2014-02,MISSION BOULEVARD,11453
8693,2019-04,MISSION BOULEVARD,7530
8694,2021-07,MISSION BOULEVARD,9322
8695,2021-07,MISSION BOULEVARD,11004
8696,2005-07,MISSION BOULEVARD,18060
8697,2008-09,MISSION BOULEVARD,8630
8698,2011-09,MISSION BOULEVARD,8280
8699,2014-07,MISSION BOULEVARD,7864
8700,2015-07,MISSION BOULEVARD,8064
8701,2015-07,MISSION BOULEVARD,8064
8702,2006-04,MISSION BOULEVARD,18970
8703,2009-04,MISSION BOULEVARD,16845
8704,2012-04,MISSION BOULEVARD,17961
8705,2015-06,MISSION BOULEVARD,16356
8706,2006-04,MISSION BOULEVARD,19022
8707,2019-04,MISSION BOULEVARD,17204
8708,2021-08,MISSION BOULEVARD,8707
8709,2006-04,MISSION BOULEVARD,19020
8710,2006-07,MISSION BOULEVARD,19070
8711,2009-04,MISSION BOULEVARD,15285
8712,2009-07,MISSION BOULEVARD,21205
8713,2012-04,MISSION BOULEVARD,17497
8714,2015-05,MISSION BOULEVARD,15394
8715,2016-04,MISSION BOULEVARD,13194
8716,2006-04,MISSION BOULEVARD,11530
8717,2006-07,MISSION BOULEVARD,23260
8718,2009-04,MISSION BOULEVARD,18200
8719,2009-07,MISSION BOULEVARD,21825
8720,2010-10,MISSION BOULEVARD,18280
8721,2012-04,MISSION BOULEVARD,18705
8722,2013-10,MISSION BOULEVARD,14882
8723,2015-05,MISSION BOULEVARD,19053
8724,2016-07,MISSION BOULEVARD,17563
8725,2006-06,MISSION BOULEVARD,0
8726,2006-04,MISSION BOULEVARD,18972
8727,2019-04,MISSION BOULEVARD,18978
8728,2009-08,MISSION BOULEVARD,20860
8729,2012-07,MISSION BOULEVARD,18481
8730,2009-04,MISSION CENTER ROAD,29700
8731,2012-04,MISSION CENTER ROAD,27594
8732,2015-06,MISSION CENTER ROAD,26898
8733,2005-11,MISSION CENTER ROAD,27630
8734,2008-10,MISSION CENTER ROAD,27160
8735,2011-10,MISSION CENTER ROAD,26660
8736,2014-08,MISSION CENTER ROAD,26435
8737,2015-11,MISSION CENTER ROAD,27401
8738,2015-10,MISSION CENTER ROAD,27322
8739,2011-07,MISSION CENTER ROAD,19005
8740,2014-08,MISSION CENTER ROAD,19286
8741,2010-05,MISSION CENTER ROAD,13625
8742,2013-04,MISSION CENTER ROAD,12417
8743,2007-11,MISSION CENTER ROAD,23780
8744,2010-03,MISSION CENTER ROAD,21145
8745,2010-11,MISSION CENTER ROAD,18785
8746,2013-02,MISSION CENTER ROAD,18870
8747,2013-12,MISSION CENTER ROAD,16869
8748,2014-03,MISSION CENTER ROAD,22035
8749,2015-10,MISSION CENTER ROAD,10281
8750,2018-03,MISSION CENTER ROAD,18460
8751,2007-10,MISSION CENTER ROAD,7170
8752,2010-10,MISSION CENTER ROAD,8795
8753,2014-03,MISSION CENTER ROAD,10294
8754,2018-01,MISSION CENTER ROAD,11889
8755,2015-10,MISSION CENTER ROAD,15610
8756,2006-09,MISSION CITY PARKWAY,6140
8757,2009-09,MISSION CITY PARKWAY,5120
8758,2012-09,MISSION CITY PARKWAY,5133
8759,2016-09,MISSION CITY PARKWAY,7020
8760,2006-05,MISSION GORGE PLACE,4000
8761,2009-05,MISSION GORGE PLACE,2525
8762,2012-05,MISSION GORGE PLACE,2540
8763,2015-06,MISSION GORGE PLACE,3384
8764,2016-05,MISSION GORGE PLACE,3687
8765,2007-05,MISSION GORGE ROAD,20510
8766,2010-03,MISSION GORGE ROAD,19010
8767,2013-03,MISSION GORGE ROAD,20849
8768,2006-05,MISSION GORGE ROAD,17900
8769,2008-06,MISSION GORGE ROAD,15630
8770,2009-05,MISSION GORGE ROAD,16410
8771,2012-05,MISSION GORGE ROAD,14982
8772,2015-06,MISSION GORGE ROAD,17932
8773,2016-05,MISSION GORGE ROAD,19961
8774,2005-05,MISSION GORGE ROAD,29450
8775,2010-05,MISSION GORGE ROAD,26595
8776,2013-04,MISSION GORGE ROAD,25347
8777,2018-05,MISSION GORGE ROAD,26396
8778,2010-05,MISSION GORGE ROAD,42260
8779,2013-04,MISSION GORGE ROAD,41143
8780,2005-05,MISSION GORGE ROAD,30970
8781,2010-05,MISSION GORGE ROAD,19265
8782,2013-05,MISSION GORGE ROAD,17411
8783,2018-05,MISSION GORGE ROAD,16613
8784,2005-05,MISSION GORGE ROAD,15980
8785,2008-06,MISSION GORGE ROAD,9240
8786,2009-01,MISSION GORGE ROAD,11055
8787,2011-06,MISSION GORGE ROAD,10990
8788,2012-01,MISSION GORGE ROAD,11200
8789,2014-08,MISSION GORGE ROAD,14029
8790,2015-03,MISSION GORGE ROAD,11892
8791,2018-05,MISSION GORGE ROAD,16744
8792,2006-05,MISSION GORGE ROAD,26360
8793,2007-05,MISSION GORGE ROAD,25630
8794,2009-05,MISSION GORGE ROAD,23080
8795,2010-05,MISSION GORGE ROAD,23420
8796,2012-05,MISSION GORGE ROAD,21951
8797,2013-04,MISSION GORGE ROAD,22772
8798,2015-06,MISSION GORGE ROAD,25943
8799,2016-05,MISSION GORGE ROAD,26792
8800,2005-05,MISSION GORGE ROAD,20960
8801,2008-06,MISSION GORGE ROAD,18840
8802,2011-06,MISSION GORGE ROAD,18075
8803,2014-08,MISSION GORGE ROAD,19279
8804,2018-05,MISSION GORGE ROAD,19746
8805,2010-05,MISSION GORGE ROAD,10670
8806,2013-04,MISSION GORGE ROAD,10724
8807,2007-05,MISSION GORGE ROAD,31860
8808,2010-05,MISSION GORGE ROAD,27530
8809,2013-04,MISSION GORGE ROAD,27289
8810,2018-03,MISSION GORGE ROAD,29908
8812,2006-09,MISSION VILLAGE DRIVE,13270
8813,2009-09,MISSION VILLAGE DRIVE,13660
8814,2012-07,MISSION VILLAGE DRIVE,13055
8815,2016-09,MISSION VILLAGE DRIVE,13960
8816,2006-09,MISSION VILLAGE DRIVE,15090
8817,2009-09,MISSION VILLAGE DRIVE,11595
8818,2012-07,MISSION VILLAGE DRIVE,11113
8819,2016-09,MISSION VILLAGE DRIVE,12100
8823,2018-06,MISSISSIPPI STREET,2343
8824,2018-06,MISSISSIPPI STREET,1391
8827,2022-04,MOBLEY STREET,836
8828,2007-10,MOBLEY STREET,2720
8829,2010-10,MOBLEY STREET,2785
8830,2014-01,MOBLEY STREET,2560
8831,2010-05,MOBLEY STREET,1960
8832,2013-04,MOBLEY STREET,1729
8837,2007-05,MONROE AVENUE,15880
8838,2010-06,MONROE AVENUE,21010
8839,2016-01,MONROE AVENUE,18324
8840,2021-06,MONROE AVENUE,15134
8841,2021-07,MONROE AVENUE,12197
8842,2005-05,MONROE AVENUE,4390
8843,2008-05,MONROE AVENUE,3930
8844,2011-06,MONROE AVENUE,3610
8845,2014-07,MONROE AVENUE,3650
8846,2018-05,MONROE AVENUE,3602
8847,2006-05,MONROE AVENUE,7900
8848,2007-06,MONROE AVENUE,7420
8849,2009-05,MONROE AVENUE,6795
8850,2010-06,MONROE AVENUE,6470
8851,2012-04,MONROE AVENUE,6444
8852,2015-06,MONROE AVENUE,6311
8853,2016-05,MONROE AVENUE,6495
8854,2021-07,MONROE AVENUE,13442
8855,2010-05,MONROE AVENUE,1300
8856,2010-06,MONROE AVENUE,920
8857,2021-07,MONROE AVENUE,1059
8858,2010-05,MONROE AVENUE,1595
8859,2013-04,MONROE AVENUE,1593
8860,2010-05,MONROE AVENUE,1470
8861,2010-05,MONROE AVENUE,1605
8862,2013-04,MONROE AVENUE,1664
8863,2021-08,MONTE VISTA AVENUE,888
8864,2016-05,MONTE VISTA AVENUE,914
8866,2005-05,MONTEZUMA ROAD,23390
8867,2007-04,MONTEZUMA ROAD,28610
8868,2010-04,MONTEZUMA ROAD,28595
8869,2013-03,MONTEZUMA ROAD,26760
8870,2015-03,MONTEZUMA ROAD,22397
8871,2018-04,MONTEZUMA ROAD,26908
8872,2018-05,MONTEZUMA ROAD,27150
8873,2021-06,MONTEZUMA ROAD,21607
8874,2010-05,MONTEZUMA ROAD,17275
8875,2013-04,MONTEZUMA ROAD,19999
8876,2015-03,MONTEZUMA ROAD,16366
8877,2018-04,MONTEZUMA ROAD,22262
8878,2018-12,MONTEZUMA ROAD,28601
8879,2018-12,MONTEZUMA ROAD,13909
8880,2014-01,MONTEZUMA ROAD,10495
8881,2015-03,MONTEZUMA ROAD,18795
8882,2007-04,MONTEZUMA ROAD,25570
8883,2010-04,MONTEZUMA ROAD,27580
8884,2013-03,MONTEZUMA ROAD,25396
8885,2015-03,MONTEZUMA ROAD,19245
8886,2018-04,MONTEZUMA ROAD,27216
8887,2021-06,MONTEZUMA ROAD,21820
8888,2018-12,MONTEZUMA ROAD,20938
8889,2011-11,MONTEZUMA ROAD,27760
8890,2014-07,MONTEZUMA ROAD,26152
8891,2015-03,MONTEZUMA ROAD,18548
8892,2011-11,MONTEZUMA ROAD,23300
8893,2014-01,MONTEZUMA ROAD,11177
8894,2014-07,MONTEZUMA ROAD,14780
8895,2015-03,MONTEZUMA ROAD,21648
8896,2017-07,MONTEZUMA ROAD,23761
8897,2015-03,MONTEZUMA ROAD,11487
8898,2006-05,MONTEZUMA ROAD,46710
8899,2007-04,MONTEZUMA ROAD,49290
8900,2009-05,MONTEZUMA ROAD,46175
8901,2010-04,MONTEZUMA ROAD,47125
8902,2011-05,MONTEZUMA ROAD,41546
8903,2012-04,MONTEZUMA ROAD,44029
8904,2012-09,MONTEZUMA ROAD,49574
8905,2013-04,MONTEZUMA ROAD,45140
8906,2014-07,MONTEZUMA ROAD,42271
8907,2015-03,MONTEZUMA ROAD,45273
8908,2015-06,MONTEZUMA ROAD,45421
8909,2016-05,MONTEZUMA ROAD,46187
8910,2018-04,MONTEZUMA ROAD,41342
8911,2007-04,MONTEZUMA ROAD,12250
8912,2010-04,MONTEZUMA ROAD,11620
8913,2013-03,MONTEZUMA ROAD,11659
8914,2015-03,MONTEZUMA ROAD,9981
8915,2018-04,MONTEZUMA ROAD,12022
8916,2021-06,MONTEZUMA ROAD,12099
8917,2016-05,MONTEZUMA ROAD,16732
8918,2006-05,MONTEZUMA ROAD,20530
8919,2007-04,MONTEZUMA ROAD,21160
8920,2009-05,MONTEZUMA ROAD,20900
8921,2010-04,MONTEZUMA ROAD,20475
8922,2012-04,MONTEZUMA ROAD,20271
8923,2013-03,MONTEZUMA ROAD,20080
8924,2015-03,MONTEZUMA ROAD,18107
8925,2015-06,MONTEZUMA ROAD,18471
8926,2018-04,MONTEZUMA ROAD,18655
8927,2021-06,MONTEZUMA ROAD,15882
8928,2015-03,MONTEZUMA ROAD,14056
8929,2007-04,MONTEZUMA ROAD,29000
8930,2010-04,MONTEZUMA ROAD,27865
8931,2013-04,MONTEZUMA ROAD,25841
8932,2015-03,MONTEZUMA ROAD,25373
8933,2018-04,MONTEZUMA ROAD,26763
8934,2021-06,MONTEZUMA ROAD,23665
8937,2022-02,MONTONGO STREET,4368
8938,2010-05,MONTONGO STREET,4530
8939,2013-04,MONTONGO STREET,4054
8940,2016-06,MONTONGO STREET,4447
8941,2005-08,MONTONGO STREET,5960
8942,2008-08,MONTONGO STREET,4820
8943,2011-08,MONTONGO STREET,4975
8944,2014-07,MONTONGO STREET,5181
8945,2015-08,MONTONGO STREET,5216
8946,2011-07,MONUMENT ROAD,540
8947,2014-07,MONUMENT ROAD,329
8948,2016-12,MONUMENT ROAD,2347
8949,2006-12,MONUMENT ROAD,670
8950,2009-12,MONUMENT ROAD,2130
8951,2012-09,MONUMENT ROAD,2130
8952,2011-06,MONUMENT ROAD,665
8953,2011-12,MONUMENT ROAD,620
8954,2014-07,MONUMENT ROAD,436
8955,2009-04,MOORE STREET,1280
8956,2012-03,MOORE STREET,1208
8957,2015-05,MOORE STREET,1967
8958,2009-04,MOORE STREET,2365
8959,2006-06,MOORE STREET,8230
8960,2009-06,MOORE STREET,8530
8961,2012-05,MOORE STREET,7784
8962,2015-07,MOORE STREET,6811
8963,2015-07,MOORE STREET,6811
8964,2016-06,MOORE STREET,7161
8965,2006-11,MORAGA AVENUE,5370
8966,2009-11,MORAGA AVENUE,5375
8967,2012-10,MORAGA AVENUE,5594
8968,2016-11,MORAGA AVENUE,5602
8969,2008-01,MORAGA AVENUE,14400
8970,2011-01,MORAGA AVENUE,11330
8971,2014-07,MORAGA AVENUE,9893
8972,2018-12,MORAGA AVENUE,5519
8973,2007-09,MOREHOUSE DRIVE,7350
8974,2010-08,MOREHOUSE DRIVE,6525
8975,2021-11,MOREHOUSE DRIVE,2049
8976,2017-09,MOREHOUSE DRIVE,10228
8980,2006-11,MORENA BOULEVARD,17240
8981,2009-11,MORENA BOULEVARD,17075
8982,2012-10,MORENA BOULEVARD,17474
8983,2016-11,MORENA BOULEVARD,17706
8984,2019-03,MORENA BOULEVARD,11795
8985,2006-11,MORENA BOULEVARD,12170
8986,2009-11,MORENA BOULEVARD,11780
8987,2012-10,MORENA BOULEVARD,11586
8988,2016-11,MORENA BOULEVARD,11887
8989,2008-01,MORENA BOULEVARD,22480
8990,2011-01,MORENA BOULEVARD,21495
8991,2014-07,MORENA BOULEVARD,21246
8992,2020-02,MORENA BOULEVARD,19479
8993,2008-01,MORENA BOULEVARD,15890
8994,2011-01,MORENA BOULEVARD,15280
8995,2014-07,MORENA BOULEVARD,15512
8996,2010-05,MORENA BOULEVARD,10005
8997,2013-04,MORENA BOULEVARD,10115
8998,2011-07,MORENA BOULEVARD,10790
8999,2014-07,MORENA BOULEVARD,11483
9000,2008-01,MORENA BOULEVARD,4060
9001,2008-10,MORENA BOULEVARD,4510
9002,2011-11,MORENA BOULEVARD,3860
9003,2014-07,MORENA BOULEVARD,3741
9004,2020-03,MORENA BOULEVARD,8007
9005,2006-11,MORENA BOULEVARD,8350
9006,2009-11,MORENA BOULEVARD,8480
9007,2012-10,MORENA BOULEVARD,7784
9008,2016-11,MORENA BOULEVARD,11608
9009,2005-10,MORENA BOULEVARD,22490
9010,2008-10,MORENA BOULEVARD,21970
9011,2011-10,MORENA BOULEVARD,19075
9012,2014-07,MORENA BOULEVARD,16281
9013,2015-10,MORENA BOULEVARD,17770
9014,2005-10,MORENA BOULEVARD,12030
9015,2008-10,MORENA BOULEVARD,10800
9016,2011-10,MORENA BOULEVARD,10460
9017,2014-07,MORENA BOULEVARD,11060
9018,2015-10,MORENA BOULEVARD,11215
9019,2022-10,MORENA BOULEVARD,12103
9020,2017-05,MORENA BOULEVARD,17945
9021,2006-11,MORENA BOULEVARD,15030
9022,2009-11,MORENA BOULEVARD,13905
9023,2012-10,MORENA BOULEVARD,13929
9024,2016-11,MORENA BOULEVARD,15700
9025,2014-01,MORENA BOULEVARD,1418
9026,2014-01,MORENA BOULEVARD,1302
9027,2008-10,MORENA BOULEVARD,31390
9028,2011-10,MORENA BOULEVARD,28595
9029,2014-07,MORENA BOULEVARD,30858
9030,2006-11,MORENA BOULEVARD,15620
9031,2009-11,MORENA BOULEVARD,14420
9032,2012-10,MORENA BOULEVARD,14927
9033,2016-11,MORENA BOULEVARD,15178
9034,2021-07,MORENA BOULEVARD,20489
9035,2007-06,MORENA BOULEVARD,18720
9036,2010-06,MORENA BOULEVARD,20205
9037,2008-01,MORENA BOULEVARD,36810
9038,2011-01,MORENA BOULEVARD,36350
9039,2014-07,MORENA BOULEVARD,35186
9040,2011-05,MORENA BOULEVARD,7585
9041,2011-08,MORENA BOULEVARD,11505
9042,2014-07,MORENA BOULEVARD,9232
9043,2008-01,MORENA BOULEVARD,15820
9044,2011-01,MORENA BOULEVARD,16115
9045,2014-07,MORENA BOULEVARD,15540
9047,2010-06,MORLEY FIELD DRIVE,8765
9048,2013-05,MORLEY FIELD DRIVE,8880
9049,2007-03,MORLEY FIELD DRIVE,5490
9050,2010-03,MORLEY FIELD DRIVE,5165
9051,2013-02,MORLEY FIELD DRIVE,4936
9057,2012-02,MORRELL STREET,505
